,,,,,,,
Tên công ty,Công ty Cổ phần Đầu tư Thế Giới Di Động,,,,,,
Tên báo cáo,Lịch sử giá,,,,,,
Ngày tải,15/03/2025,,,,,,
,,,,,,,
NGÀY,GIÁ MỞ CỬA,GIÁ CAO NHẤT,GIÁ THẤP NHẤT,GIÁ ĐÓNG CỬA,THAY ĐỔI GIÁ,% THAY ĐỔI,KHỐI LƯỢNG
30/08/2021,54235.1672495529,54820.9656356867,53991.0845886638,53991.0845886638,,,1327900
27/08/2021,52626.4968243098,53502.5235901892,52626.4968243098,53372.7418470959,,,1336200
26/08/2021,53178.0692324561,53340.2964113226,52431.8242096699,52561.6059527632,,,776200
25/08/2021,52237.1515950301,53210.5146682294,51945.1426730703,52399.3787738966,,,817243
24/08/2021,51523.3520080172,52691.3876958564,51296.2339576041,52074.9244161635,,,1060900
23/08/2021,52886.0603104963,53210.5146682294,51263.7885218307,51296.2339576041,,,1769300
20/08/2021,55806.1495300942,55806.1495300942,53210.5146682294,53210.5146682294,,,2670300
19/08/2021,55968.3767089608,55968.3767089608,54995.0136357615,55968.3767089608,,,975700
18/08/2021,54832.7864568949,56292.8310666939,54703.0047138017,55968.3767089608,,,1153898
17/08/2021,55124.7953788547,55189.6862504013,54475.8866633885,55124.7953788547,,,1154300
16/08/2021,55643.9223512277,55806.1495300942,54508.3320991618,55189.6862504013,,,2372300
13/08/2021,54995.0136357615,55481.6951723611,54313.6594845219,55481.6951723611,,,1211800
12/08/2021,56292.8310666939,56779.5126032935,55157.240814628,55157.240814628,,,1472100
11/08/2021,56455.0582455604,58174.6663415459,56000.8221447341,56779.5126032935,,,1670800
10/08/2021,56455.0582455604,56519.9491171071,55676.367787001,56422.6128097871,,,882000
09/08/2021,55481.6951723611,56519.9491171071,54995.0136357615,56390.1673740138,,,638000
06/08/2021,56130.6038878273,56941.7397821601,55643.9223512277,55643.9223512277,,,1032700
05/08/2021,55027.4590715348,56552.3945528804,54832.7864568949,56130.6038878273,,,989800
04/08/2021,55189.6862504013,55449.2497365878,54670.5592780284,55157.240814628,,,929400
03/08/2021,55124.7953788547,55157.240814628,54508.3320991618,55124.7953788547,,,898900
02/08/2021,53210.5146682294,55968.3767089608,53048.2874893628,55124.7953788547,,,2464100
30/07/2021,52399.3787738966,53502.5235901892,51750.4700584304,53242.9601040027,,,2729200
29/07/2021,51847.8063657503,52821.1694389497,50614.8798063645,52821.1694389497,,,1317800
28/07/2021,51198.8976502841,52074.9244161635,50647.3252421378,50971.7795998709,,,455700
27/07/2021,52561.6059527632,52561.6059527632,50939.3341640976,51263.7885218307,,,2430100
26/07/2021,52042.4789803902,52237.1515950301,51231.3430860574,52010.0335446169,,,1260900
23/07/2021,52918.5057462696,53599.8598975091,52237.1515950301,52464.2696454432,,,2066215
22/07/2021,52723.8331316297,54638.113842255,52496.7150812165,53599.8598975091,,,982100
21/07/2021,53859.4233836956,54054.0959983355,52594.0513885365,53015.8420535895,,,1173900
20/07/2021,51263.7885218307,53405.1872828692,50777.1069852311,53405.1872828692,,,1106500
19/07/2021,52334.48790235,52886.0603104963,50777.1069852311,50777.1069852311,,,2808000
16/07/2021,54540.7775349351,54670.5592780284,53859.4233836956,54540.7775349351,,,2765100
15/07/2021,53502.5235901892,55481.6951723611,52886.0603104963,54216.323177202,,,1493900
14/07/2021,56130.6038878273,56422.6128097871,53340.2964113226,54021.6505625621,,,2447480
13/07/2021,57850.2119838128,57850.2119838128,55806.1495300942,56779.5126032935,,,1233700
12/07/2021,57103.9669610267,58044.8845984527,53534.9690259625,57298.6395756665,,,4059500
09/07/2021,55838.5949658675,58369.3389561858,55741.2586585476,57266.1941398932,,,3259400
08/07/2021,55806.1495300942,56844.4034748402,54346.1049202953,55968.3767089608,,,1972500
07/07/2021,51912.697237297,53794.532512149,50290.4254486314,53794.532512149,,,1709200
06/07/2021,54670.5592780284,55384.3588650412,50290.4254486314,50290.4254486314,,,3029533
05/07/2021,52237.1515950301,54183.8777414287,52237.1515950301,54021.6505625621,,,2480200
02/07/2021,48992.608017699,50939.3341640976,48992.608017699,50874.443292551,,,964000
01/07/2021,49317.0623754321,49479.2895542987,48830.3808388325,49025.0534534723,,,917200
30/06/2021,47694.7905867666,49933.525655125,47694.7905867666,49317.0623754321,,,1221500
29/06/2021,47208.1090501669,47857.0177656331,47045.8818713004,47694.7905867666,,,856700
28/06/2021,46883.6546924338,47370.3362290335,46624.0912062473,47208.1090501669,,,700200
25/06/2021,46721.4275135673,47045.8818713004,46559.2003347007,46624.0912062473,,,737200
24/06/2021,46688.9820777939,47370.3362290335,46656.5366420206,46721.4275135673,,,394400
23/06/2021,47110.772742847,47208.1090501669,46721.4275135673,46721.4275135673,,,1543700
22/06/2021,47370.3362290335,47435.2271005801,45261.3829037683,47370.3362290335,,,2696900
21/06/2021,45618.2826972747,47337.8907932602,45618.2826972747,47305.4453574868,,,1179900
18/06/2021,45585.8372615014,45910.2916192345,45423.6100826348,45748.0644403679,,,414700
17/06/2021,44288.019830569,46688.9820777939,44125.7926517024,45099.1557249017,,,1324500
16/06/2021,44709.810495622,44709.810495622,44288.019830569,44450.2470094355,,,545100
15/06/2021,44807.1468029419,45099.1557249017,44612.4741883021,44742.2559313953,,,471000
14/06/2021,44774.7013671686,45034.2648533551,44385.3561378889,44807.1468029419,,,811700
11/06/2021,43866.2291655159,44450.2470094355,43833.7837297426,44450.2470094355,,,830800
10/06/2021,43801.3382939693,44450.2470094355,43801.3382939693,43898.6746012892,,,679100
09/06/2021,44125.7926517024,44612.4741883021,43801.3382939693,44255.5743947957,,,759900
08/06/2021,44125.7926517024,44774.7013671686,44028.4563443825,44125.7926517024,,,715300
07/06/2021,44612.4741883021,44644.9196240754,43898.6746012892,44158.2380874757,,,721500
04/06/2021,45099.1557249017,45099.1557249017,44450.2470094355,44612.4741883021,,,867400
03/06/2021,45358.7192110882,45358.7192110882,44450.2470094355,45099.1557249017,,,713700
02/06/2021,44125.7926517024,45423.6100826348,44093.3472159291,45034.2648533551,,,654400
01/06/2021,44612.4741883021,44774.7013671686,43801.3382939693,44288.019830569,,,1074000
31/05/2021,45423.6100826348,45910.2916192345,44936.9285460352,44936.9285460352,,,1597300
28/05/2021,46202.3005411943,46461.8640273808,45942.7370550078,46299.6368485142,,,822300
27/05/2021,47013.4364355271,47045.8818713004,46072.518798101,46202.3005411943,,,848200
26/05/2021,47370.3362290335,47435.2271005801,46883.6546924338,47013.4364355271,,,781800
25/05/2021,47370.3362290335,47532.5634079,47045.8818713004,47370.3362290335,,,789800
24/05/2021,47045.8818713004,47532.5634079,46753.8729493406,47370.3362290335,,,761300
21/05/2021,47662.3451509933,48019.2449444997,47045.8818713004,47175.6636143936,,,3231000
20/05/2021,45650.728133048,48668.1536599659,45650.728133048,48668.1536599659,,,1509800
19/05/2021,45748.0644403679,46072.518798101,45585.8372615014,45975.1824907811,,,936300
18/05/2021,45910.2916192345,46072.518798101,45650.728133048,45975.1824907811,,,641000
17/05/2021,46559.2003347007,46721.4275135673,45715.6190045946,45910.2916192345,,,575700
14/05/2021,45585.8372615014,46559.2003347007,45488.5009541815,46234.7459769676,,,818500
13/05/2021,44936.9285460352,45585.8372615014,44936.9285460352,45423.6100826348,,,1096800
12/05/2021,44612.4741883021,45261.3829037683,44580.0287525288,45261.3829037683,,,850000
11/05/2021,44612.4741883021,45423.6100826348,44580.0287525288,44612.4741883021,,,1460800
10/05/2021,45423.6100826348,45423.6100826348,44612.4741883021,44807.1468029419,,,2264900
07/05/2021,45748.0644403679,46332.0822842875,45391.1646468615,45488.5009541815,,,923400
06/05/2021,45715.6190045946,46396.9731558342,45553.3918257281,46072.518798101,,,1092500
05/05/2021,45228.937467995,46429.4185916075,45164.0465964483,45715.6190045946,,,1124900
04/05/2021,44936.9285460352,45391.1646468615,44774.7013671686,45228.937467995,,,2091505
29/04/2021,45261.3829037683,45812.9553119146,44807.1468029419,45715.6190045946,,,662300
28/04/2021,45423.6100826348,45910.2916192345,45099.1557249017,45423.6100826348,,,1065700
27/04/2021,46234.7459769676,46721.4275135673,45585.8372615014,46040.0733623277,,,848700
26/04/2021,47824.5723298598,47824.5723298598,46234.7459769676,46234.7459769676,,,3536300
23/04/2021,46072.518798101,47857.0177656331,45585.8372615014,47857.0177656331,,,10311940
22/04/2021,46234.7459769676,48019.2449444997,45456.0555184081,46234.7459769676,,,8027686
20/04/2021,45099.1557249017,46721.4275135673,44936.9285460352,46234.7459769676,,,2440800
19/04/2021,43801.3382939693,44580.0287525288,42990.2023996365,44580.0287525288,,,1203800
16/04/2021,42827.97522077,43866.2291655159,42827.97522077,43476.8839362362,,,781400
15/04/2021,43996.0109086092,44417.8015736622,43379.5476289163,43379.5476289163,,,1056700
14/04/2021,43314.6567573696,43931.1200370625,43314.6567573696,43931.1200370625,,,472400
13/04/2021,43866.2291655159,44644.9196240754,43541.7748077828,43768.892858196,,,1232700
12/04/2021,43249.765885823,43801.3382939693,43152.4295785031,43768.892858196,,,852600
09/04/2021,43476.8839362362,43476.8839362362,43087.5387069565,43249.765885823,,,464700
08/04/2021,43639.1111151028,43639.1111151028,43314.6567573696,43476.8839362362,,,310500
07/04/2021,43022.6478354099,43639.1111151028,42860.4206565433,43639.1111151028,,,477200
06/04/2021,43314.6567573696,43963.5654728359,43119.9841427298,43249.765885823,,,1061200
05/04/2021,44125.7926517024,44125.7926517024,43379.5476289163,43509.3293720095,,,364100
02/04/2021,44093.3472159291,44125.7926517024,43574.2202435561,43736.4474224227,,,796700
01/04/2021,42179.0665053038,43639.1111151028,41692.3849687041,43574.2202435561,,,1360200
31/03/2021,41984.3938906639,42341.2936841703,41724.8304044774,42081.7301979838,,,326800
30/03/2021,42211.5119410771,42471.0754272636,41854.6121475707,41984.3938906639,,,318600
29/03/2021,42308.848248397,42795.5297849967,41919.5030191173,42211.5119410771,,,900000
26/03/2021,41692.3849687041,42179.0665053038,40556.7947166382,42179.0665053038,,,585900
25/03/2021,42016.8393264372,42438.6299914903,41757.2758402507,41789.721276024,,,506500
24/03/2021,42016.8393264372,42471.0754272636,41562.6032256109,42146.6210695305,,,528300
23/03/2021,42503.5208630369,42827.97522077,42179.0665053038,42503.5208630369,,,625000
22/03/2021,43087.5387069565,43152.4295785031,42665.7480419034,42795.5297849967,,,377300
19/03/2021,43152.4295785031,43314.6567573696,42827.97522077,43152.4295785031,,,376700
18/03/2021,43314.6567573696,43411.9930646896,40556.7947166382,43347.102193143,,,914000
17/03/2021,43314.6567573696,43314.6567573696,43087.5387069565,43087.5387069565,,,570323
16/03/2021,43055.0932711832,43314.6567573696,42698.1934776767,43217.3204500497,,,700800
15/03/2021,42535.9662988102,43444.4385004629,42373.7391199436,43055.0932711832,,,766800
,,,,,,,
,,,,,,,
SIMPLIZE,,,,,,,
"Số 5 ngõ 316 Lê Trọng Tấn, Phường Khương Mai, Quận Thanh Xuân, TP.Hà Nội
",,,,,,,
Website: simplize.vn,,,,,,,
Email: info@simplize.vn,,,,,,,
Tel: (+84) 38 840 8668,,,,,,,
